id,project_is_approved
p229317,0.712
p082248,0.884
p116588,0.852
p229267,0.962
p160291,0.952
p088296,0.778
p211591,0.866
p224088,0.952
p083034,0.87
p186930,0.784
p227340,0.626
p004014,0.552
p195011,0.974
p012670,0.748
p020659,0.948
p199821,0.796
p206223,0.842
p045307,0.814
p152395,0.94
p022501,0.852
p161396,0.684
p049796,0.926
p243901,0.702
p186689,0.794
p200495,0.85
p248460,0.862
p055296,0.88
p109621,0.772
p117669,0.852
p242474,0.76
p046832,0.844
p187984,0.58
p081231,0.97
p090942,0.66
p160515,0.908
p089036,0.91
p190712,0.834
p069860,0.898
p177388,0.63
p232410,0.76
p091611,0.954
p246379,0.936
p218362,0.856
p053964,0.898
p173560,0.748
p059928,0.886
p249665,0.722
p003649,0.772
p231264,0.908
p066456,0.866
p251190,0.89
p220228,0.922
p169760,0.762
p206018,0.846
p025106,0.822
p090066,0.932
p190782,0.736
p154547,0.792
p116003,0.842
p111294,0.93
p115825,0.576
p071635,0.922
p229420,0.74
p099439,0.632
p099406,0.778
p216593,0.626
p042557,0.84
p163772,0.896
p208548,0.81
p003878,0.816
p011118,0.95
p075022,0.894
p071742,0.86
p035839,0.754
p025941,0.838
p130912,0.9
p091464,0.882
p213273,0.97
p087240,0.904
p199900,0.692
p108348,0.86
p079225,0.942
p038950,0.808
p086065,0.572
p005356,0.674
p243889,0.732
p000625,0.722
p122320,0.926
p032927,0.91
p023032,0.608
p003573,0.696
p082185,0.6
p106827,0.9
p051683,0.596
p031798,0.906
p089089,0.812
p007583,0.862
p181947,0.596
p220771,0.874
p189518,0.802
p180217,0.924
p133076,0.76
p121806,0.888
p183895,0.784
p256370,0.838
p006583,0.908
p204389,0.884
p022546,0.95
p214760,0.876
p131343,0.958
p016359,0.928
p232030,0.828
p061822,0.626
p109272,0.84
p127954,0.95
p201349,0.578
p117550,0.75
p142821,0.666
p133248,0.88
p036785,0.748
p016039,0.572
p167575,0.93
p025362,0.91
p220793,0.83
p038470,0.658
p220991,0.87
p239638,0.728
p060743,0.89
p090472,0.94
p175286,0.83
p172695,0.95
p153612,0.85
p152556,0.868
p215597,0.686
p151546,0.67
p175453,0.914
p213033,0.844
p219334,0.886
p106125,0.766
p123485,0.758
p142035,0.966
p030452,0.694
p203699,0.964
p132610,0.906
p008595,0.676
p028295,0.812
p045013,0.514
p043351,0.792
p124880,0.816
p149241,0.74
p108515,0.866
p005423,0.806
p022674,0.808
p092020,0.756
p021441,0.654
p258319,0.966
p105668,0.78
p008890,0.92
p216851,0.786
p157246,0.844
p154872,0.95
p173390,0.792
p258880,0.792
p110170,0.938
p225964,0.972
p122951,0.706
p047704,0.484
p248105,0.656
p184596,0.84
p015741,0.85
p190066,0.944
p152135,0.944
p035201,0.88
p229543,0.918
p171309,0.88
p217869,0.836
p133230,0.696
p112837,0.846
p085000,0.716
p119826,0.884
p147669,0.78
p121542,0.884
p077107,0.708
p186772,0.814
p216433,0.932
p255117,0.61
p239002,0.944
p039917,0.876
p044097,0.748
p137829,0.922
p248967,0.792
p224854,0.908
p010596,0.866
p219329,0.854
p000117,0.784
p193062,0.826
p168703,0.594
p089694,0.672
p067076,0.898
p086335,0.834
p109403,0.926
p128386,0.824
p218698,0.906
p158393,0.864
p197952,0.838
p108295,0.92
p103066,0.798
p168068,0.844
p087854,0.856
p071763,0.746
p054654,0.956
p095026,0.79
p087353,0.87
p045942,0.832
p125484,0.588
p163468,0.816
p076037,0.886
p170072,0.742
p133351,0.834
p042951,0.934
p125176,0.924
p201078,0.944
p233378,0.732
p164292,0.948
p028186,0.78
p198667,0.922
p053416,0.924
p155156,0.648
p184706,0.74
p085286,0.834
p237881,0.808
p202216,0.63
p182101,0.94
p037086,0.95
p021886,0.79
p018208,0.802
p155711,0.778
p156036,0.792
p200184,0.824
p154843,0.754
p125734,0.926
p141746,0.904
p118656,0.84
p010929,0.61
p089345,0.882
p138797,0.812
p028397,0.846
p030474,0.882
p058668,0.77
p250308,0.97
p148496,0.88
p236489,0.924
p141354,0.858
p076802,0.612
p148449,0.886
p060135,0.95
p127292,0.922
p216863,0.94
p159180,0.85
p035371,0.882
p118515,0.928
p253366,0.884
p215432,0.896
p177500,0.782
p054938,0.876
p229933,0.84
p072470,0.932
p213969,0.91
p242167,0.886
p152698,0.75
p232778,0.722
p183240,0.934
p180570,0.634
p100178,0.686
p109308,0.76
p182678,0.788
p031043,0.802
p160791,0.892
p106521,0.808
p024186,0.842
p000579,0.9
p186696,0.896
p203431,0.804
p159724,0.88
p023266,0.894
p153724,0.836
p077931,0.796
p127959,0.74
p204415,0.802
p227205,0.894
p020135,0.754
p213064,0.804
p180995,0.906
p255017,0.852
p148758,0.892
p038702,0.796
p070297,0.952
p067260,0.744
p180601,0.966
p249894,0.894
p240638,0.848
p175627,0.91
p242934,0.59
p223323,0.904
p228297,0.588
p207471,0.844
p162538,0.94
p157503,0.78
p094550,0.932
p015363,0.836
p164009,0.812
p178533,0.902
p163902,0.94
p132920,0.764
p242329,0.944
p101858,0.894
p184994,0.838
p178892,0.886
p200465,0.898
p209211,0.804
p008799,0.688
p064658,0.864
p107898,0.702
p064307,0.902
p033832,0.788
p079389,0.872
p019851,0.958
p156423,0.814
p200626,0.964
p061952,0.918
p054510,0.812
p092783,0.854
p186450,0.83
p251712,0.93
p165947,0.904
p153819,0.898
p080314,0.786
p017011,0.952
p079726,0.894
p025171,0.904
p078912,0.608
p166932,0.764
p255396,0.71
p180383,0.688
p114009,0.908
p048192,0.79
p107000,0.888
p034910,0.744
p102996,0.94
p165908,0.674
p070064,0.852
p161817,0.654
p257985,0.882
p049835,0.946
p163701,0.514
p145283,0.866
p185050,0.914
p194223,0.932
p204442,0.782
p147069,0.936
p194061,0.714
p073441,0.554
p203584,0.894
p036585,0.9
p207199,0.606
p081330,0.872
p060725,0.704
p118582,0.924
p230461,0.502
p047239,0.838
p046764,0.962
p157756,0.892
p118581,0.756
p025830,0.808
p083090,0.9
p053496,0.868
p177925,0.804
p061641,0.742
p186527,0.65
p007676,0.734
p181941,0.838
p002874,0.87
p209100,0.806
p211265,0.714
p237269,0.696
p206818,0.858
p061403,0.71
p252787,0.782
p142914,0.96
p246393,0.89
p239561,0.876
p149710,0.974
p093536,0.676
p165541,0.74
p246066,0.846
p139715,0.886
p122557,0.884
p030713,0.87
p186254,0.902
p134366,0.9
p202350,0.92
p230491,0.792
p016700,0.96
p123958,0.934
p172403,0.814
p061401,0.842
p232826,0.804
p172091,0.85
p025599,0.752
p212605,0.888
p152558,0.936
p050281,0.686
p006231,0.748
p049711,0.77
p233942,0.708
p092156,0.696
p093495,0.684
p000448,0.742
p256789,0.556
p179598,0.736
p139782,0.792
p215956,0.758
p147091,0.914
p091681,0.932
p130615,0.904
p029011,0.728
p168005,0.814
p008508,0.814
p150828,0.76
p165903,0.95
p078505,0.836
p034313,0.902
p149536,0.796
p135505,0.852
p139092,0.828
p253029,0.864
p215213,0.678
p200087,0.764
p089860,0.906
p201429,0.844
p203932,0.802
p180787,0.844
p003226,0.866
p205033,0.894
p056427,0.938
p104461,0.636
p258445,0.914
p132204,0.956
p195430,0.858
p129073,0.956
p161732,0.94
p004423,0.936
p063176,0.954
p249150,0.656
p042904,0.626
p142259,0.828
p078683,0.698
p215175,0.926
p085859,0.924
p202153,0.738
p181915,0.852
p125047,0.772
p163030,0.8
p099420,0.788
p202152,0.74
p188827,0.744
p089934,0.938
p085509,0.954
p097134,0.8
p199963,0.936
p230823,0.686
p066627,0.942
p066262,0.85
p124632,0.624
p105902,0.912
p200962,0.88
p076575,0.708
p199740,0.628
p225487,0.742
p202293,0.75
p255582,0.936
p223493,0.698
p158722,0.862
p198164,0.772
p023887,0.9
p085486,0.668
p244700,0.826
p054159,0.808
p006717,0.614
p238446,0.75
p207475,0.774
p185566,0.788
p234366,0.74
p258279,0.97
p222466,0.844
p110453,0.916
p021626,0.86
p259374,0.864
p053790,0.758
p234163,0.866
p089609,0.94
p194622,0.694
p069258,0.78
p128680,0.686
p192064,0.922
p015728,0.886
p023235,0.734
p104109,0.938
p146112,0.916
p176877,0.574
p054534,0.936
p114246,0.902
p045783,0.81
p040995,0.904
p180504,0.904
p087804,0.512
p144792,0.798
p083209,0.728
p182796,0.638
p158470,0.682
p203307,0.84
p257684,0.882
p187822,0.838
p246558,0.856
p103682,0.802
p013370,0.702
p196902,0.812
p015992,0.902
p017706,0.712
p051352,0.956
p181466,0.628
p224848,0.952
p212870,0.686
p019674,0.79
p061002,0.85
p083161,0.938
p026080,0.956
p248462,0.826
p006657,0.958
p114507,0.684
p030952,0.92
p004485,0.946
p211390,0.812
p094266,0.76
p112667,0.888
p193525,0.948
p055064,0.664
p241142,0.826
p135568,0.978
p232205,0.886
p228318,0.904
p141543,0.61
p037630,0.742
p042759,0.598
p234891,0.826
p037436,0.862
p026355,0.822
p027058,0.596
p087879,0.796
p038880,0.944
p101562,0.88
p190486,0.828
p144940,0.93
p037259,0.72
p036726,0.796
p159867,0.894
p033888,0.822
p141831,0.83
p213867,0.812
p213201,0.738
p196272,0.862
p206716,0.664
p212563,0.854
p254526,0.894
p117153,0.926
p237988,0.932
p142353,0.73
p234154,0.928
p200834,0.754
p253687,0.886
p198140,0.772
p250306,0.926
p133303,0.938
p135391,0.726
p218001,0.698
p106490,0.748
p046618,0.822
p233260,0.804
p065324,0.514
p064023,0.792
p036244,0.776
p067666,0.776
p199745,0.714
p038072,0.692
p153813,0.826
p006161,0.952
p197109,0.954
p071056,0.874
p250833,0.96
p050465,0.96
p112883,0.964
p233756,0.754
p023014,0.91
p105094,0.878
p201156,0.734
p135924,0.83
p185634,0.846
p098285,0.85
p072514,0.894
p140283,0.91
p177534,0.814
p219912,0.932
p232845,0.928
p241612,0.832
p220437,0.592
p087933,0.85
p162055,0.572
p035700,0.73
p127531,0.852
p056654,0.79
p070920,0.824
p073169,0.942
p107878,0.826
p020190,0.83
p225051,0.738
p217589,0.884
p091079,0.864
p220231,0.88
p196693,0.696
p133238,0.95
p192355,0.728
p196769,0.7
p219148,0.952
p075781,0.95
p017335,0.968
p123379,0.718
p043908,0.8
p115237,0.936
p204269,0.9
p159827,0.888
p224671,0.7
p145717,0.916
p217490,0.87
p181418,0.914
p176619,0.904
p115292,0.706
p198477,0.664
p064125,0.886
p179309,0.746
p193862,0.958
p155464,0.928
p214779,0.784
p196858,0.768
p101413,0.744
p060264,0.834
p098378,0.942
p115550,0.786
p086661,0.718
p198363,0.776
p119650,0.898
p228581,0.63
p194579,0.722
p052824,0.906
p012760,0.932
p038692,0.938
p214244,0.876
p196725,0.972
p151498,0.852
p080987,0.882
p013090,0.896
p022545,0.916
p166015,0.884
p132714,0.564
p029807,0.752
p185440,0.644
p173040,0.84
p251967,0.728
p009595,0.618
p227637,0.914
p181894,0.884
p157128,0.624
p027586,0.882
p018261,0.784
p116246,0.816
p066369,0.856
p039025,0.75
p232874,0.734
p054271,0.956
p139943,0.834
p040940,0.858
p182989,0.954
p183268,0.828
p027551,0.776
p130319,0.928
p251709,0.946
p034267,0.872
p154864,0.9
p101734,0.724
p224585,0.826
p161795,0.76
p243959,0.78
p199050,0.802
p110759,0.658
p180301,0.934
p011680,0.948
p205800,0.858
p068383,0.922
p194860,0.81
p020399,0.642
p011833,0.942
p041675,0.838
p208837,0.944
p100915,0.714
p187334,0.784
p133183,0.87
p150822,0.83
p046853,0.922
p227875,0.948
p131499,0.612
p122218,0.892
p133559,0.816
p038679,0.972
p000589,0.768
p168170,0.934
p167096,0.936
p022633,0.98
p166161,0.76
p106293,0.626
p137432,0.73
p085023,0.81
p174422,0.894
p012559,0.87
p147999,0.812
p256612,0.872
p107807,0.664
p056429,0.76
p072810,0.718
p117198,0.942
p076903,0.958
p002430,0.802
p045103,0.944
p089973,0.884
p231315,0.918
p062860,0.802
p243096,0.59
p145168,0.942
p114506,0.76
p114255,0.906
p099086,0.954
p036658,0.88
p194371,0.928
p002016,0.722
p054296,0.832
p247671,0.912
p130540,0.75
p207716,0.942
p231316,0.944
p157125,0.958
p188368,0.57
p201829,0.824
p144034,0.826
p148346,0.89
p207445,0.888
p126618,0.932
p143120,0.982
p255975,0.712
p098631,0.898
p202663,0.874
p173519,0.936
p163799,0.804
p037556,0.822
p155233,0.888
p142855,0.794
p023238,0.74
p173445,0.964
p132968,0.662
p109769,0.816
p100118,0.75
p102127,0.952
p148651,0.82
p131646,0.564
p251786,0.934
p192614,0.542
p007509,0.922
p068438,0.844
p076166,0.754
p089629,0.684
p016611,0.712
p143393,0.808
p122561,0.85
p147059,0.796
p074789,0.768
p235663,0.924
p190134,0.836
p189873,0.576
p009535,0.912
p152581,0.764
p072132,0.91
p157173,0.816
p220463,0.966
p002984,0.89
p159126,0.888
p083434,0.65
p158297,0.888
p087103,0.962
p029171,0.688
p209489,0.872
p226627,0.76
p160832,0.88
p155572,0.526
p109331,0.936
p137945,0.84
p226585,0.816
p250407,0.562
p164625,0.914
p220075,0.862
p219767,0.804
p093244,0.958
p146198,0.774
p151826,0.814
p154820,0.826
p080977,0.954
p116541,0.924
p123663,0.884
p153049,0.854
p040217,0.878
p022752,0.838
p176844,0.828
p012942,0.782
p161590,0.624
p062545,0.938
p015075,0.77
p009515,0.578
p121299,0.82
p103868,0.794
p154764,0.876
p040492,0.768
p189605,0.9
p244688,0.802
p016119,0.894
p053423,0.686
p056715,0.786
p011315,0.81
p177469,0.866
p032849,0.754
p182466,0.884
p213786,0.756
p243083,0.878
p033122,0.746
p036289,0.856
p087440,0.92
p115513,0.86
p227997,0.742
p245606,0.728
p153517,0.904
p226433,0.602
p093817,0.782
p240578,0.762
p171823,0.862
p089825,0.926
p006846,0.934
p252482,0.886
p207720,0.88
p031030,0.638
p070967,0.748
p080298,0.842
p142132,0.94
p128273,0.874
p254423,0.916
p216644,0.686
p143630,0.804
p199517,0.966
p256427,0.736
p229483,0.846
p125267,0.95
p177487,0.97
p069587,0.774
p014001,0.938
p036217,0.784
p084688,0.906
p256563,0.738
p238939,0.832
p062639,0.908
p258032,0.882
p168461,0.866
p141666,0.838
p155196,0.958
p142000,0.864
p043834,0.842
p068284,0.834
p171544,0.806
p223329,0.622
p119991,0.774
p145549,0.626
p061064,0.958
p015981,0.922
p069521,0.856
p213916,0.746
p206654,0.962
p032143,0.972
p010697,0.698
p160470,0.834
p161211,0.842
p009132,0.842
p011076,0.732
p174957,0.644
p198972,0.838
p012199,0.826
p068469,0.888
p215654,0.878
p039793,0.936
p251302,0.728
p069338,0.902
p234170,0.812
p199463,0.684
p201410,0.832
p153602,0.82
p004030,0.62
p058898,0.9
p250706,0.914
p012602,0.946
p012432,0.646
p193179,0.858
p051263,0.834
p091383,0.522
p145240,0.822
p045147,0.89
p197500,0.714
p049555,0.862
p181216,0.75
p070528,0.904
p043150,0.752
p080806,0.906
p133949,0.79
p013429,0.92
p049980,0.822
p205870,0.658
p220141,0.858
p202735,0.866
p224603,0.744
p236526,0.886
p258395,0.926
p206492,0.822
p246635,0.64
p086466,0.858
p023789,0.768
p232145,0.8
p018549,0.674
p200274,0.86
p151271,0.804
p087467,0.704
p242845,0.892
p119227,0.644
p254943,0.942
p153917,0.852
p075695,0.95
p148935,0.796
p227744,0.804
p200840,0.686
p001636,0.708
p036326,0.794
p236353,0.718
p230772,0.968
p092021,0.908
p240688,0.814
p224500,0.936
p179947,0.836
p065248,0.876
p087426,0.84
p180234,0.858
p136238,0.81
p187812,0.86
p003984,0.892
p244697,0.918
p036601,0.738
p188308,0.928
p241880,0.802
p240221,0.924
p157380,0.79
p220471,0.814
p138607,0.874
p179542,0.96
p198983,0.894
p172736,0.838
p055415,0.84
p211858,0.806
p065677,0.746
p156705,0.86
p195221,0.676
p170869,0.912
p008829,0.94
p251572,0.796
p096826,0.776
p089763,0.69
p035505,0.782
p142705,0.782
p105218,0.902
p178680,0.908
p070275,0.676
p021751,0.574
p196391,0.968
p251654,0.75
p181684,0.918
p170217,0.624
p257307,0.824
p118341,0.644
p169297,0.888
p072863,0.802
p149202,0.81
p026728,0.826
p105770,0.726
p235319,0.764
p249816,0.672
p173601,0.822
p008657,0.804
p084622,0.642
p116868,0.868
p225015,0.832
p024784,0.636
p205042,0.918
p100488,0.812
p124586,0.908
p225267,0.832
p218857,0.924
p135719,0.966
p209809,0.724
p002007,0.942
p187005,0.932
p134401,0.658
p153799,0.892
p201765,0.818
p004819,0.572
p002732,0.824
p020749,0.85
p032428,0.94
p176812,0.846
p033981,0.77
p125698,0.576
p077712,0.846
p246909,0.69
p099648,0.83
p241438,0.768
p117117,0.67
p163048,0.856
p032303,0.944
p025875,0.812
p031630,0.818
p163415,0.786
p065570,0.804
p013932,0.856
p223337,0.74
p007091,0.708
p078661,0.79
p162527,0.734
p193289,0.934
p152445,0.838
p074091,0.97
p247244,0.642
p171664,0.6
p125775,0.702
p241365,0.904
p190666,0.538
p107524,0.664
p156262,0.954
p021135,0.952
p246011,0.894
p160914,0.856
p018626,0.714
p193387,0.874
p172857,0.782
p066580,0.81
p133842,0.842
p103897,0.824
p125641,0.898
p109413,0.89
p229934,0.928
p168601,0.96
p205151,0.726
p053987,0.838
p234453,0.722
p132123,0.852
p222394,0.87
p017050,0.748
p068812,0.844
p203707,0.698
p236284,0.904
p107991,0.89
p084049,0.906
p211270,0.824
p125525,0.812
p231576,0.834
p052646,0.856
p023806,0.932
p257560,0.818
p126081,0.938
p012454,0.846
p032535,0.8
p182289,0.834
p030151,0.846
p198466,0.948
p100909,0.784
p173582,0.954
p065796,0.826
p159665,0.916
p150203,0.9
p052276,0.792
p217633,0.71
p246176,0.778
p211895,0.894
p162487,0.864
p048594,0.676
p258449,0.798
p097921,0.896
p254418,0.848
p041665,0.65
p150314,0.706
p204063,0.872
p075316,0.906
p045321,0.79
p027021,0.864
p123075,0.918
p101745,0.8
p047679,0.798
p009296,0.934
p210315,0.768
p014904,0.85
p236705,0.768
p056255,0.816
p205914,0.726
p254376,0.778
p113626,0.756
p018419,0.906
p094613,0.852
p142386,0.908
p060926,0.8
p244552,0.798
p165228,0.668
p061748,0.728
p058785,0.76
p007367,0.794
p194043,0.79
p154827,0.832
p066429,0.708
p201068,0.706
p132202,0.938
p094575,0.858
p244108,0.952
p067062,0.792
p195007,0.692
p037257,0.872
p052466,0.672
p098446,0.752
p052929,0.898
p199967,0.766
p032292,0.808
p221097,0.908
p250760,0.826
p141671,0.842
p196208,0.824
p036184,0.884
p082143,0.828
p098663,0.894
p064490,0.974
p089358,0.874
p005697,0.9
p087488,0.842
p198182,0.808
p029184,0.914
p192900,0.608
p115979,0.948
p072780,0.934
p033629,0.788
p144126,0.858
p253114,0.824
p094081,0.748
p160252,0.944
p144547,0.938
p257984,0.946
p246766,0.954
p219907,0.74
p249911,0.902
p252234,0.852
p224008,0.896
p258602,0.704
p232294,0.778
p154604,0.748
p068494,0.92
p221120,0.898
p022570,0.852
p015476,0.782
p139364,0.892
p051324,0.734
p102111,0.912
p069340,0.908
p188261,0.826
p165083,0.876
p244268,0.84
p136387,0.636
p144704,0.688
p205776,0.894
p112293,0.942
p059507,0.892
p065485,0.586
p086482,0.728
p057406,0.886
p007274,0.8
p104947,0.838
p195544,0.916
p137530,0.724
p011673,0.934
p143344,0.91
p056135,0.612
p132023,0.84
p145678,0.936
p213134,0.98
p152976,0.652
p138726,0.836
p012326,0.968
p066952,0.916
p016273,0.898
p138201,0.946
p065709,0.946
p257636,0.944
p151317,0.948
p108389,0.58
p153838,0.948
p062144,0.916
p081931,0.834
p028726,0.942
p025942,0.786
p048824,0.936
p009841,0.746
p231328,0.842
p163916,0.936
p069590,0.788
p207239,0.95
p212041,0.744
p255788,0.842
p126617,0.954
p224777,0.682
p178513,0.958
p138820,0.85
p048623,0.81
p086236,0.648
p046010,0.93
p181283,0.802
p226591,0.946
p063496,0.88
p078470,0.694
p158043,0.94
p130806,0.896
p055483,0.916
p187099,0.84
p126188,0.882
p014752,0.932
p097483,0.856
p144420,0.712
p213698,0.812
p255910,0.884
p222524,0.908
p085120,0.802
p050412,0.754
p219476,0.92
p023683,0.96
p162453,0.798
p012116,0.914
p088271,0.886
p018197,0.912
p143596,0.892
p085554,0.816
p053163,0.862
p149642,0.916
p045722,0.736
p204143,0.942
p187213,0.81
p012629,0.516
p103202,0.908
p127917,0.878
p251882,0.684
p113735,0.922
p237561,0.634
p226753,0.756
p242338,0.884
p011037,0.822
p055341,0.66
p192984,0.842
p081511,0.876
p205744,0.778
p236064,0.93
p074688,0.904
p233449,0.902
p122384,0.726
p120432,0.588
p069770,0.934
p114207,0.806
p177614,0.68
p014755,0.532
